week_start,rank,gateway_id,hybrid_score,ml_probability,baseline_score,ml_percentile,baseline_percentile
2026-03-16 00:00:00+00:00,15,02D49A34B2FE,0.8979668674698795,0.0007922231850130681,11.0,0.9096385542168675,0.8629518072289156
2026-03-23 00:00:00+00:00,1,02F5CE7705EC,0.9898343373493976,0.002994040394619051,21.0,0.9909638554216867,0.9864457831325302
2026-03-23 00:00:00+00:00,2,0A182EFD3C61,0.9661144578313253,0.0013900662580528834,23.0,0.9578313253012049,0.9909638554216867
2026-03-23 00:00:00+00:00,3,060C5773A61B,0.9623493975903614,0.0011715959997120014,24.0,0.9518072289156626,0.9939759036144579
2026-03-23 00:00:00+00:00,4,0A78FAF47B00,0.9412650602409638,0.0011039536440547164,13.0,0.9457831325301205,0.927710843373494
2026-03-23 00:00:00+00:00,5,0E3A1141702A,0.9390060240963856,0.0009953601945807786,13.0,0.9427710843373494,0.927710843373494
2026-03-23 00:00:00+00:00,6,0EE587927263,0.9352409638554218,0.0007657694804190189,19.0,0.9216867469879518,0.9759036144578314
2026-03-23 00:00:00+00:00,7,027137436C87,0.9254518072289157,0.0013236759327598588,10.0,0.9548192771084337,0.8373493975903614
2026-03-23 00:00:00+00:00,8,0A4C884F240A,0.9250753012048193,0.0015483473844725036,9.0,0.9668674698795181,0.7996987951807228
2026-03-23 00:00:00+00:00,9,0A0B47664A85,0.9231927710843373,0.005481116408480178,7.0,1.0,0.6927710843373494
2026-03-23 00:00:00+00:00,10,0E1D7CA1DB0C,0.9213102409638554,0.0018933226662453358,8.0,0.9789156626506024,0.7484939759036144
2026-03-23 00:00:00+00:00,11,06AEE181F595,0.911144578313253,0.0006547445066604381,18.0,0.891566265060241,0.9698795180722891
2026-03-23 00:00:00+00:00,12,0EE51B79E853,0.9103915662650602,0.0006510666185871453,19.0,0.8885542168674698,0.9759036144578314
2026-03-23 00:00:00+00:00,13,0E5A9CEA8093,0.9054969879518073,0.0006148653529936026,17.0,0.8855421686746988,0.9653614457831325
2026-03-23 00:00:00+00:00,14,02478CD90F3A,0.9002259036144578,0.0008441391525302112,9.0,0.9337349397590361,0.7996987951807228
2026-03-23 00:00:00+00:00,15,022DB47C41AC,0.8851656626506024,0.0016135714016842523,6.0,0.9698795180722891,0.6310240963855421
